Year,Month,Day,Observed,Simulated
1988,5,20,0.342,1.07
1988,5,21,0.3744,1.44
1988,5,22,0.4212,1.79
1988,5,23,0.5292,2.14
1988,5,24,0.765,2.52
1988,5,25,1.0854,2.91
1988,5,26,1.5264,3.22
1988,5,27,1.908,3.4
1988,5,28,2.232,3.49
1988,5,29,2.646,3.51
1988,5,30,3.42,3.46
1988,5,31,4.68,3.38
1988,6,1,5.742,3.29
1988,6,2,7.146,3.19
1988,6,3,6.318,3.09
1988,6,4,5.526,2.98
1988,6,5,4.95,2.87
1988,6,6,4.716,2.77
1988,6,7,4.554,2.66
1988,6,8,4.338,2.56
1988,6,9,4.122,2.49
1988,6,10,3.87,2.44
1988,6,11,3.492,2.38
1988,6,12,2.952,2.31
1988,6,13,2.466,2.24
1988,6,14,2.07,2.19
1988,6,15,1.836,2.16
1988,6,16,1.6452,2.13
1988,6,17,1.5822,2.11
1988,6,18,1.5822,2.06
1988,6,19,1.5552,2.01
1988,6,20,1.5552,1.95
1988,6,21,1.512,1.89
1988,6,22,1.3986,1.83
1988,6,23,1.2546,1.77
1988,6,24,1.1304,1.71
1988,6,25,1.0602,1.65
1988,6,26,0.9918,1.59
1988,6,27,0.9342,1.54
1988,6,28,0.8784,1.49
1988,6,29,0.8496,1.44
1988,6,30,0.819,1.39
1988,7,1,0.783,1.35
1988,7,2,0.7452,1.3
1988,7,3,0.7344,1.26
1988,7,4,0.7344,1.22
1988,7,5,0.738,1.19
1988,7,6,0.738,1.15
1988,7,7,0.729,1.12
1988,7,8,0.7254,1.08
1988,7,9,0.711,1.05
1988,7,10,0.693,1.02
1988,7,11,0.6804,0.991
1988,7,12,0.666,0.963
1988,7,13,0.6624,0.936
1988,7,14,0.6534,0.911
1988,7,15,0.648,0.886
1988,7,16,0.6408,0.862
1988,7,17,0.6282,0.839
1988,7,18,0.612,0.817
1988,7,19,0.621,0.796
1988,7,20,0.621,0.775
1988,7,21,0.6282,0.755
1988,7,22,0.6354,0.736
1988,7,23,0.6372,0.718
1988,7,24,0.6408,0.7
1988,7,25,0.6408,0.683
1988,7,26,0.6318,0.666
1988,7,27,0.6174,0.65
1988,7,28,0.6048,0.635
1988,7,29,0.594,0.62
1988,7,30,0.5886,0.606
1988,7,31,0.5886,0.592
1988,8,1,0.5922,0.578
1988,8,2,0.5922,0.565
1988,8,3,0.5886,0.552
1988,8,4,0.585,0.54
1988,8,5,0.5778,0.528
1988,8,6,0.5742,0.516
1988,8,7,0.5652,0.505
1988,8,8,0.5562,0.494
1988,8,9,0.5472,0.484
1988,8,10,0.5418,0.473
1988,8,11,0.5418,0.463
1988,8,12,0.54,0.454
1988,8,13,0.54,0.444
1988,8,14,0.54,0.44
1988,8,15,0.5436,0.448
1988,8,16,0.5472,0.461
1988,8,17,0.5508,0.468
1988,8,18,0.5562,0.473
1988,8,19,0.5598,0.476
1988,8,20,0.5616,0.483
1988,8,21,0.5652,0.499
1988,8,22,0.5706,0.52
1988,8,23,0.5688,0.535
1988,8,24,0.5634,0.543
1988,8,25,0.558,0.545
1988,8,26,0.5598,0.544
1988,8,27,0.5598,0.541
1988,8,28,0.5544,0.537
1988,8,29,0.5508,0.531
1988,8,30,0.5508,0.524
1988,8,31,0.549,0.515
1988,9,1,0.549,0.509
1988,9,2,0.549,0.507
1988,9,3,0.5472,0.507
1988,9,4,0.5454,0.504
1988,9,5,0.5454,0.5
1988,9,6,0.5436,0.495
1988,9,7,0.5436,0.491
1988,9,8,0.5454,0.491
1988,9,9,0.5436,0.493
1988,9,10,0.5436,0.494
1988,9,11,0.5418,0.492
1988,9,12,0.5418,0.487
1988,9,13,0.5418,0.483
1988,9,14,0.5418,0.494
1988,9,15,0.5418,0.512
1988,9,16,0.5436,0.529
1988,9,17,0.5454,0.548
1988,9,18,0.5472,0.568
1988,9,19,0.549,0.586
1988,9,20,0.5508,0.612
1988,9,21,0.5526,0.659
1988,9,22,0.5544,0.712
1988,9,23,0.5562,0.756
1988,9,24,0.5616,0.788
1988,9,25,0.5634,0.812
1988,9,26,0.5652,0.83
1988,9,27,0.5688,0.849
1988,9,28,0.5706,0.871
1988,9,29,0.5706,0.887
1988,9,30,0.5706,0.89
1988,10,1,0.5724,0.881
1988,10,2,0.5742,0.864
1988,10,3,0.5742,0.843
1988,10,4,0.5742,0.821
1988,10,5,0.5742,0.8
1988,10,6,0.5778,0.78
1988,10,7,0.5814,0.76
1988,10,8,0.5814,0.742
1988,10,9,0.585,0.724
1988,10,10,0.5886,0.707
1988,10,11,0.594,0.69
1988,10,12,0.6012,0.674
1988,10,13,0.6048,0.659
1988,10,14,0.6084,0.646
1988,10,15,0.612,0.634
1988,10,16,0.6192,0.622
1988,10,17,0.6156,0.609
1988,10,18,0.5688,0.597
1988,10,19,0.5364,0.588
1988,10,20,0.5094,0.576
1988,10,21,0.4896,0.562
1988,10,22,0.477,0.55
1988,10,23,0.4302,0.537
1988,10,24,0.4356,0.525
1988,10,25,0.4428,0.513
1988,10,26,0.45,0.502
1988,10,27,0.4482,0.491
1988,10,28,0.4464,0.481
1988,10,29,0.4464,0.47
1988,10,30,0.4464,0.46
1988,10,31,0.4428,0.451
1988,11,1,0.4338,0.441
1988,11,2,0.4248,0.432
1988,11,3,0.4158,0.423
1988,11,4,0.4068,0.415
1988,11,5,0.4032,0.406
1988,11,6,0.396,0.398
1988,11,7,0.3924,0.39
1988,11,8,0.3834,0.383
1988,11,9,0.3744,0.375
1988,11,10,0.369,0.368
1988,11,11,0.3564,0.361
1988,11,12,0.3474,0.354
1988,11,13,0.3438,0.347
1988,11,14,0.3366,0.341
1988,11,15,0.333,0.335
1988,11,16,0.3222,0.328
1988,11,17,0.3168,0.322
1988,11,18,0.3132,0.317
1988,11,19,0.3078,0.311
1988,11,20,0.3042,0.305
1988,11,21,0.3006,0.3
1988,11,22,0.297,0.294
1988,11,23,0.2934,0.289
1988,11,24,0.2898,0.284
1988,11,25,0.2844,0.279
1988,11,26,0.2808,0.275
1988,11,27,0.2772,0.27
1988,11,28,0.2736,0.265
1988,11,29,0.2718,0.261
1988,11,30,0.27,0.257
1988,12,1,0.2682,0.252
1988,12,2,0.2664,0.248
1988,12,3,0.2646,0.244
1988,12,4,0.2628,0.24
1988,12,5,0.261,0.236
1988,12,6,0.2592,0.232
1988,12,7,0.2574,0.229
1988,12,8,0.2556,0.225
1988,12,9,0.2538,0.222
1988,12,10,0.2538,0.218
1988,12,11,0.252,0.215
1988,12,12,0.252,0.212
1988,12,13,0.2502,0.208
1988,12,14,0.2502,0.205
1988,12,15,0.2484,0.202
1988,12,16,0.2466,0.199
1988,12,17,0.2466,0.196
1988,12,18,0.2466,0.193
1988,12,19,0.2466,0.19
1988,12,20,0.2466,0.187
1988,12,21,0.2448,0.185
1988,12,22,0.2448,0.182
1988,12,23,0.2448,0.179
1988,12,24,0.2448,0.177
1988,12,25,0.2448,0.174
1988,12,26,0.243,0.172
1988,12,27,0.2412,0.169
1988,12,28,0.2394,0.167
1988,12,29,0.2394,0.165
1988,12,30,0.2376,0.162
1988,12,31,0.2358,0.16
1989,1,1,-999,0.158
1989,1,2,-999,0.156
1989,1,3,-999,0.154
1989,1,4,-999,0.152
1989,1,5,-999,0.15
1989,1,6,-999,0.148
1989,1,7,-999,0.146
1989,1,8,-999,0.144
1989,1,9,-999,0.142
1989,1,10,-999,0.14
1989,1,11,-999,0.138
1989,1,12,-999,0.136
1989,1,13,-999,0.135
1989,1,14,-999,0.133
1989,1,15,-999,0.131
1989,1,16,-999,0.13
1989,1,17,-999,0.128
1989,1,18,-999,0.126
1989,1,19,-999,0.125
1989,1,20,-999,0.123
1989,1,21,-999,0.122
1989,1,22,-999,0.12
1989,1,23,-999,0.119
1989,1,24,-999,0.117
1989,1,25,-999,0.116
1989,1,26,-999,0.115
1989,1,27,-999,0.113
1989,1,28,-999,0.112
1989,1,29,-999,0.111
1989,1,30,-999,0.109
1989,1,31,-999,0.108
1989,2,1,-999,0.107
1989,2,2,-999,0.105
1989,2,3,-999,0.104
1989,2,4,-999,0.103
1989,2,5,-999,0.102
1989,2,6,-999,0.101
1989,2,7,-999,0.0995
1989,2,8,-999,0.0984
1989,2,9,-999,0.0973
1989,2,10,-999,0.0962
1989,2,11,-999,0.0952
1989,2,12,-999,0.0942
1989,2,13,-999,0.0931
1989,2,14,-999,0.0921
1989,2,15,-999,0.0911
1989,2,16,-999,0.0901
1989,2,17,-999,0.0891
1989,2,18,-999,0.0881
1989,2,19,-999,0.0871
1989,2,20,-999,0.0862
1989,2,21,-999,0.0853
1989,2,22,-999,0.0844
1989,2,23,-999,0.0835
1989,2,24,-999,0.0826
1989,2,25,-999,0.0818
1989,2,26,-999,0.0809
1989,2,27,-999,0.08
1989,2,28,-999,0.0792
1989,3,1,-999,0.0784
1989,3,2,-999,0.0776
1989,3,3,-999,0.0768
1989,3,4,-999,0.076
1989,3,5,-999,0.0752
1989,3,6,-999,0.0745
1989,3,7,-999,0.0738
1989,3,8,-999,0.073
1989,3,9,-999,0.073
1989,3,10,-999,0.0735
1989,3,11,-999,0.0735
1989,3,12,-999,0.0731
1989,3,13,-999,0.0726
1989,3,14,-999,0.0721
1989,3,15,-999,0.0717
1989,3,16,-999,0.0712
1989,3,17,-999,0.0706
1989,3,18,-999,0.07
1989,3,19,-999,0.0694
1989,3,20,-999,0.0688
1989,3,21,-999,0.0681
1989,3,22,-999,0.0675
1989,3,23,-999,0.0668
1989,3,24,-999,0.0661
1989,3,25,-999,0.0655
1989,3,26,-999,0.0648
1989,3,27,-999,0.0642
1989,3,28,-999,0.0636
1989,3,29,-999,0.063
1989,3,30,-999,0.0624
1989,3,31,-999,0.0618
1989,4,1,-999,0.0613
1989,4,2,-999,0.0607
1989,4,3,-999,0.0601
1989,4,4,-999,0.0596
1989,4,5,-999,0.059
1989,4,6,-999,0.0585
1989,4,7,-999,0.0579
1989,4,8,-999,0.0574
1989,4,9,-999,0.0569
1989,4,10,-999,0.0564
1989,4,11,-999,0.0559
1989,4,12,-999,0.0554
1989,4,13,-999,0.0549
1989,4,14,-999,0.0544
1989,4,15,-999,0.0539
1989,4,16,-999,0.0534
1989,4,17,-999,0.0529
1989,4,18,-999,0.0525
1989,4,19,-999,0.052
1989,4,20,-999,0.0515
1989,4,21,-999,0.0511
1989,4,22,-999,0.0507
1989,4,23,-999,0.0502
1989,4,24,-999,0.0498
1989,4,25,-999,0.0494
1989,4,26,-999,0.0489
1989,4,27,-999,0.0485
1989,4,28,-999,0.0481
1989,4,29,-999,0.0477
1989,4,30,-999,0.0473
1989,5,1,-999,0.0469
1989,5,2,-999,0.0465
1989,5,3,-999,0.0461
1989,5,4,-999,0.0457
1989,5,5,-999,0.0453
1989,5,6,-999,0.045
1989,5,7,-999,0.0446
1989,5,8,-999,0.0442
1989,5,9,-999,0.0439
1989,5,10,-999,0.0505
1989,5,11,-999,0.0921
1989,5,12,-999,0.172
1989,5,13,-999,0.301
1989,5,14,-999,0.536
1989,5,15,-999,0.898
1989,5,16,-999,1.26
1989,5,17,-999,1.72
1989,5,18,-999,2.51
1989,5,19,-999,3.44
1989,5,20,-999,4.26
1989,5,21,-999,4.91
1989,5,22,-999,5.43
1989,5,23,-999,5.87
1989,5,24,-999,6.24
1989,5,25,-999,6.52
1989,5,26,-999,6.62
1989,5,27,-999,6.59
1989,5,28,-999,6.48
1989,5,29,-999,6.3
1989,5,30,-999,6.08
1989,5,31,-999,5.86
1989,6,1,-999,5.64
1989,6,2,-999,5.41
1989,6,3,-999,5.16
1989,6,4,-999,4.9
1989,6,5,-999,4.67
1989,6,6,-999,4.46
1989,6,7,-999,4.26
1989,6,8,-999,4.06
1989,6,9,-999,3.86
1989,6,10,-999,3.68
1989,6,11,-999,3.5
1989,6,12,-999,3.34
1989,6,13,-999,3.2
1989,6,14,-999,3.06
1989,6,15,-999,2.93
1989,6,16,-999,2.81
1989,6,17,-999,2.7
1989,6,18,-999,2.59
1989,6,19,-999,2.49
1989,6,20,-999,2.4
1989,6,21,-999,2.32
1989,6,22,-999,2.23
1989,6,23,-999,2.15
1989,6,24,-999,2.07
1989,6,25,-999,2
1989,6,26,-999,1.93
1989,6,27,-999,1.87
1989,6,28,-999,1.8
1989,6,29,-999,1.74
1989,6,30,-999,1.69
1989,7,1,-999,1.64
1989,7,2,-999,1.59
1989,7,3,-999,1.54
1989,7,4,-999,1.5
1989,7,5,-999,1.45
1989,7,6,-999,1.4
1989,7,7,-999,1.36
1989,7,8,-999,1.32
1989,7,9,-999,1.29
1989,7,10,-999,1.26
1989,7,11,-999,1.23
1989,7,12,-999,1.2
1989,7,13,-999,1.17
1989,7,14,-999,1.15
1989,7,15,-999,1.13
1989,7,16,-999,1.11
1989,7,17,-999,1.09
1989,7,18,-999,1.07
1989,7,19,-999,1.04
1989,7,20,-999,1.02
1989,7,21,-999,0.987
1989,7,22,-999,0.959
1989,7,23,-999,0.932
1989,7,24,-999,0.906
1989,7,25,-999,0.881
1989,7,26,-999,0.858
1989,7,27,-999,0.836
1989,7,28,-999,0.816
1989,7,29,-999,0.795
1989,7,30,-999,0.776
1989,7,31,-999,0.756
1989,8,1,-999,0.738
1989,8,2,-999,0.722
1989,8,3,-999,0.706
1989,8,4,-999,0.692
1989,8,5,-999,0.678
1989,8,6,-999,0.663
1989,8,7,-999,0.648
1989,8,8,-999,0.633
1989,8,9,-999,0.619
1989,8,10,-999,0.606
1989,8,11,-999,0.592
1989,8,12,-999,0.579
1989,8,13,-999,0.566
1989,8,14,-999,0.553
1989,8,15,-999,0.541
1989,8,16,-999,0.529
1989,8,17,-999,0.517
1989,8,18,-999,0.506
1989,8,19,-999,0.495
1989,8,20,-999,0.485
1989,8,21,-999,0.476
1989,8,22,-999,0.476
1989,8,23,-999,0.481
1989,8,24,-999,0.482
1989,8,25,-999,0.479
1989,8,26,-999,0.475
1989,8,27,-999,0.473
1989,8,28,-999,0.476
1989,8,29,-999,0.486
1989,8,30,-999,0.498
1989,8,31,-999,0.504
1989,9,1,-999,0.503
1989,9,2,-999,0.499
1989,9,3,-999,0.494
1989,9,4,-999,0.49
1989,9,5,-999,0.488
1989,9,6,-999,0.485
1989,9,7,-999,0.48
1989,9,8,-999,0.474
1989,9,9,-999,0.466
1989,9,10,-999,0.457
1989,9,11,-999,0.448
1989,9,12,-999,0.439
1989,9,13,-999,0.43
1989,9,14,-999,0.422
1989,9,15,-999,0.414
1989,9,16,-999,0.406
1989,9,17,-999,0.398
1989,9,18,-999,0.391
1989,9,19,-999,0.383
1989,9,20,-999,0.376
1989,9,21,-999,0.369
1989,9,22,-999,0.363
1989,9,23,-999,0.356
1989,9,24,-999,0.35
1989,9,25,-999,0.344
1989,9,26,-999,0.337
1989,9,27,-999,0.331
1989,9,28,-999,0.326
1989,9,29,-999,0.32
1989,9,30,-999,0.315
1989,10,1,-999,0.31
1989,10,2,-999,0.305
1989,10,3,-999,0.299
1989,10,4,-999,0.294
1989,10,5,-999,0.289
1989,10,6,-999,0.284
1989,10,7,-999,0.279
1989,10,8,-999,0.274
1989,10,9,-999,0.271
1989,10,10,-999,0.269
1989,10,11,-999,0.268
1989,10,12,-999,0.267
1989,10,13,-999,0.265
1989,10,14,-999,0.266
1989,10,15,-999,0.268
1989,10,16,-999,0.27
1989,10,17,-999,0.274
1989,10,18,-999,0.285
1989,10,19,-999,0.3
1989,10,20,-999,0.313
1989,10,21,-999,0.328
1989,10,22,-999,0.345
1989,10,23,-999,0.36
1989,10,24,-999,0.371
1989,10,25,-999,0.377
1989,10,26,-999,0.378
1989,10,27,-999,0.374
1989,10,28,-999,0.368
1989,10,29,-999,0.362
1989,10,30,-999,0.355
1989,10,31,-999,0.348
1989,11,1,-999,0.341
1989,11,2,-999,0.335
1989,11,3,-999,0.329
1989,11,4,-999,0.323
1989,11,5,-999,0.317
1989,11,6,-999,0.311
1989,11,7,-999,0.306
1989,11,8,-999,0.3
1989,11,9,-999,0.295
1989,11,10,-999,0.29
1989,11,11,-999,0.285
1989,11,12,-999,0.28
1989,11,13,-999,0.275
1989,11,14,-999,0.27
1989,11,15,-999,0.266
1989,11,16,-999,0.261
1989,11,17,-999,0.257
1989,11,18,-999,0.253
1989,11,19,-999,0.248
1989,11,20,-999,0.244
1989,11,21,-999,0.24
1989,11,22,-999,0.236
1989,11,23,-999,0.233
1989,11,24,-999,0.229
1989,11,25,-999,0.225
1989,11,26,-999,0.222
1989,11,27,-999,0.218
1989,11,28,-999,0.215
1989,11,29,-999,0.212
1989,11,30,-999,0.208
1989,12,1,-999,0.205
1989,12,2,-999,0.202
1989,12,3,-999,0.199
1989,12,4,-999,0.196
1989,12,5,-999,0.193
1989,12,6,-999,0.19
1989,12,7,-999,0.187
1989,12,8,-999,0.185
1989,12,9,-999,0.182
1989,12,10,-999,0.179
1989,12,11,-999,0.177
1989,12,12,-999,0.174
1989,12,13,-999,0.172
1989,12,14,-999,0.169
1989,12,15,-999,0.167
1989,12,16,-999,0.165
1989,12,17,-999,0.162
1989,12,18,-999,0.16
1989,12,19,-999,0.158
1989,12,20,-999,0.156
1989,12,21,-999,0.154
1989,12,22,-999,0.152
1989,12,23,-999,0.15
1989,12,24,-999,0.147
1989,12,25,-999,0.145
1989,12,26,-999,0.144
1989,12,27,-999,0.142
1989,12,28,-999,0.14
1989,12,29,-999,0.138
1989,12,30,-999,0.136
1989,12,31,-999,0.135
1990,1,1,0.1944,0.133
1990,1,2,0.1926,0.131
1990,1,3,0.189,0.129
1990,1,4,0.189,0.128
1990,1,5,0.189,0.126
1990,1,6,0.189,0.125
1990,1,7,0.189,0.123
1990,1,8,0.189,0.122
1990,1,9,0.189,0.12
1990,1,10,0.1872,0.119
1990,1,11,0.1872,0.117
1990,1,12,0.1872,0.116
1990,1,13,0.1872,0.114
1990,1,14,0.1872,0.113
1990,1,15,0.1872,0.112
1990,1,16,0.1872,0.11
1990,1,17,0.1872,0.109
1990,1,18,0.1872,0.108
1990,1,19,0.1872,0.107
1990,1,20,0.1872,0.105
1990,1,21,0.1872,0.104
1990,1,22,0.1872,0.103
1990,1,23,0.1854,0.102
1990,1,24,0.1854,0.101
1990,1,25,0.1854,0.0993
1990,1,26,0.1854,0.0982
1990,1,27,0.1854,0.0971
1990,1,28,0.1854,0.096
1990,1,29,0.1854,0.095
1990,1,30,0.1854,0.094
1990,1,31,0.1854,0.0929
1990,2,1,0.1854,0.0919
1990,2,2,0.1854,0.0909
1990,2,3,0.1854,0.0899
1990,2,4,0.1854,0.0889
1990,2,5,0.1854,0.088
1990,2,6,0.1854,0.087
1990,2,7,0.1854,0.086
1990,2,8,0.1854,0.0851
1990,2,9,0.1854,0.0842
1990,2,10,0.1854,0.0833
1990,2,11,0.1854,0.0824
1990,2,12,0.1854,0.0816
1990,2,13,0.1854,0.0807
1990,2,14,0.1854,0.0799
1990,2,15,0.1836,0.0791
1990,2,16,0.1836,0.0783
1990,2,17,0.1836,0.0775
1990,2,18,0.1836,0.0767
1990,2,19,0.1836,0.0759
1990,2,20,0.1836,0.0751
1990,2,21,0.1818,0.0744
1990,2,22,0.1818,0.0736
1990,2,23,0.1818,0.0729
1990,2,24,0.1818,0.0722
1990,2,25,0.1836,0.0714
1990,2,26,0.1836,0.0707
1990,2,27,0.1854,0.07
1990,2,28,0.1854,0.0693
1990,3,1,0.1872,0.0686
1990,3,2,0.1872,0.0679
1990,3,3,0.189,0.0673
1990,3,4,0.189,0.0668
1990,3,5,0.1908,0.0665
1990,3,6,0.1908,0.066
1990,3,7,0.1926,0.0654
1990,3,8,0.1926,0.0648
1990,3,9,0.1944,0.0643
1990,3,10,0.1944,0.0638
1990,3,11,0.1962,0.0634
1990,3,12,0.198,0.0631
1990,3,13,0.1998,0.0627
1990,3,14,0.1998,0.0621
1990,3,15,0.2016,0.0616
1990,3,16,0.2034,0.061
1990,3,17,0.2052,0.0604
1990,3,18,0.207,0.0599
1990,3,19,0.2088,0.0593
1990,3,20,0.2088,0.0587
1990,3,21,0.2106,0.0582
1990,3,22,0.2124,0.0577
1990,3,23,0.2142,0.0572
1990,3,24,0.216,0.0567
1990,3,25,0.2178,0.0561
1990,3,26,0.2178,0.0556
1990,3,27,0.2196,0.0551
1990,3,28,0.2214,0.0546
1990,3,29,0.2232,0.0542
1990,3,30,0.2232,0.0537
1990,3,31,0.225,0.0532
1990,4,1,0.225,0.0527
1990,4,2,0.225,0.0523
1990,4,3,0.225,0.0519
1990,4,4,0.2268,0.0518
1990,4,5,0.2268,0.0515
1990,4,6,0.2268,0.0511
1990,4,7,0.2286,0.0506
1990,4,8,0.2286,0.0502
1990,4,9,0.2304,0.0498
1990,4,10,0.2304,0.0494
1990,4,11,0.2322,0.0491
1990,4,12,0.2322,0.0488
1990,4,13,0.234,0.0487
1990,4,14,0.234,0.0485
1990,4,15,0.2358,0.0482
1990,4,16,0.2358,0.0479
1990,4,17,0.2376,0.0475
1990,4,18,0.2376,0.0472
1990,4,19,0.2394,0.0468
1990,4,20,0.2394,0.0464
1990,4,21,0.2412,0.046
1990,4,22,0.2412,0.0457
1990,4,23,0.243,0.0466
1990,4,24,0.243,0.0529
1990,4,25,0.2448,0.0711
1990,4,26,0.2448,0.105
1990,4,27,0.2466,0.148
1990,4,28,0.2466,0.218
1990,4,29,0.261,0.33
1990,4,30,0.2682,0.535
1990,5,1,0.2916,0.803
1990,5,2,0.3312,1.07
1990,5,3,0.4068,1.32
1990,5,4,0.6336,1.55
1990,5,5,0.8226,1.76
1990,5,6,0.8946,1.99
1990,5,7,0.9594,2.22
1990,5,8,1.0566,2.44
1990,5,9,1.1142,2.61
1990,5,10,1.1664,2.69
1990,5,11,1.2042,2.68
1990,5,12,1.2222,2.62
1990,5,13,1.2312,2.53
1990,5,14,1.2708,2.43
1990,5,15,1.2996,2.33
1990,5,16,1.3248,2.24
1990,5,17,1.359,2.15
1990,5,18,1.4796,2.08
1990,5,19,1.6074,2.11
1990,5,20,1.728,2.41
1990,5,21,1.8,2.89
1990,5,22,2.34,3.28
1990,5,23,2.682,3.61
1990,5,24,3.132,3.89
1990,5,25,3.852,4.11
1990,5,26,4.464,4.3
1990,5,27,4.914,4.44
1990,5,28,5.202,4.49
1990,5,29,5.328,4.45
1990,5,30,5.3334,4.34
1990,5,31,5.31,4.21
1990,6,1,5.256,4.06
1990,6,2,4.932,3.93
1990,6,3,4.428,3.81
1990,6,4,3.996,3.7
1990,6,5,3.69,3.58
1990,6,6,3.438,3.44
1990,6,7,3.096,3.31
1990,6,8,2.772,3.18
1990,6,9,2.538,3.06
1990,6,10,2.34,2.93
1990,6,11,2.178,2.82
1990,6,12,2.034,2.71
1990,6,13,1.98,2.62
1990,6,14,1.926,2.53
1990,6,15,1.908,2.45
1990,6,16,1.908,2.36
1990,6,17,1.89,2.27
1990,6,18,1.872,2.19
1990,6,19,1.854,2.11
1990,6,20,1.8,2.03
1990,6,21,1.746,1.96
1990,6,22,1.6542,1.9
1990,6,23,1.5786,1.84
1990,6,24,1.476,1.79
1990,6,25,1.4328,1.73
1990,6,26,1.3752,1.68
1990,6,27,1.2744,1.63
1990,6,28,1.1826,1.59
1990,6,29,1.0818,1.55
1990,6,30,1.0314,1.51
1990,7,1,0.9936,1.46
1990,7,2,0.9702,1.42
1990,7,3,0.9486,1.37
1990,7,4,0.936,1.33
1990,7,5,0.9144,1.3
1990,7,6,0.9144,1.26
1990,7,7,0.9252,1.22
1990,7,8,0.936,1.19
1990,7,9,0.9486,1.16
1990,7,10,0.9594,1.13
1990,7,11,0.9702,1.1
1990,7,12,0.9486,1.08
1990,7,13,0.9252,1.05
1990,7,14,0.8676,1.02
1990,7,15,0.8226,0.99
1990,7,16,0.7992,0.962
1990,7,17,0.765,0.935
1990,7,18,0.729,0.909
1990,7,19,0.684,0.884
1990,7,20,0.648,0.86
1990,7,21,0.63,0.837
1990,7,22,0.612,0.815
1990,7,23,0.594,0.794
1990,7,24,0.5706,0.773
1990,7,25,0.54,0.755
1990,7,26,0.531,0.742
1990,7,27,0.5202,0.735
1990,7,28,0.5112,0.729
1990,7,29,0.5058,0.721
1990,7,30,0.5004,0.713
1990,7,31,0.4968,0.705
1990,8,1,0.486,0.702
1990,8,2,0.4752,0.704
1990,8,3,0.4698,0.707
1990,8,4,0.4644,0.707
1990,8,5,0.459,0.7
1990,8,6,0.4554,0.689
1990,8,7,0.4518,0.674
1990,8,8,0.4464,0.658
1990,8,9,0.4446,0.643
1990,8,10,0.441,0.628
1990,8,11,0.4356,0.613
1990,8,12,0.4302,0.603
1990,8,13,0.4302,0.605
1990,8,14,0.4284,0.611
1990,8,15,0.4284,0.613
1990,8,16,0.4302,0.616
1990,8,17,0.4356,0.63
1990,8,18,0.4356,0.653
1990,8,19,0.4302,0.678
1990,8,20,0.4302,0.702
1990,8,21,0.4338,0.723
1990,8,22,0.4356,0.738
1990,8,23,0.4356,0.754
1990,8,24,0.441,0.783
1990,8,25,0.4464,0.818
1990,8,26,0.4554,0.852
1990,8,27,0.4662,0.878
1990,8,28,0.4914,0.892
1990,8,29,0.5112,0.908
1990,8,30,0.5166,0.949
1990,8,31,0.5364,1.01
1990,9,1,0.5598,1.07
1990,9,2,0.576,1.12
1990,9,3,0.603,1.15
1990,9,4,0.594,1.18
1990,9,5,0.612,1.2
1990,9,6,0.63,1.23
1990,9,7,0.666,1.25
1990,9,8,0.684,1.25
1990,9,9,0.684,1.24
1990,9,10,0.666,1.21
1990,9,11,0.648,1.18
1990,9,12,0.63,1.15
1990,9,13,0.621,1.12
1990,9,14,0.612,1.08
1990,9,15,0.612,1.06
1990,9,16,0.63,1.04
1990,9,17,0.648,1.03
1990,9,18,0.675,1.01
1990,9,19,0.711,0.997
1990,9,20,0.7992,0.978
1990,9,21,0.8676,0.961
1990,9,22,0.9144,0.95
1990,9,23,0.936,0.944
1990,9,24,0.9936,0.939
1990,9,25,0.9594,0.933
1990,9,26,0.936,0.928
1990,9,27,0.9144,0.92
1990,9,28,0.891,0.909
1990,9,29,0.9018,0.898
1990,9,30,0.9486,0.887
1990,10,1,0.9486,0.877
1990,10,2,0.9252,0.871
1990,10,3,0.9144,0.868
1990,10,4,0.891,0.866
1990,10,5,0.81,0.864
1990,10,6,0.8064,0.861
1990,10,7,0.7488,0.852
1990,10,8,0.6588,0.839
1990,10,9,0.612,0.827
1990,10,10,0.5688,0.818
1990,10,11,0.5616,0.812
1990,10,12,0.5994,0.806
1990,10,13,0.6336,0.795
1990,10,14,0.6426,0.778
1990,10,15,0.7344,0.76
1990,10,16,0.7398,0.741
1990,10,17,0.738,0.722
1990,10,18,0.711,0.704
1990,10,19,0.684,0.686
1990,10,20,0.666,0.669
1990,10,21,0.6498,0.653
1990,10,22,0.648,0.637
1990,10,23,0.6642,0.622
1990,10,24,0.6804,0.608
1990,10,25,0.6876,0.593
1990,10,26,0.7038,0.579
1990,10,27,0.72,0.566
1990,10,28,0.7254,0.553
1990,10,29,0.7326,0.541
1990,10,30,0.7092,0.529
1990,10,31,0.6768,0.517
1990,11,1,0.6336,0.506
1990,11,2,0.6336,0.495
1990,11,3,0.6264,0.484
1990,11,4,0.6264,0.474
1990,11,5,0.6264,0.464
1990,11,6,0.6264,0.454
1990,11,7,0.6246,0.445
1990,11,8,0.6246,0.435
1990,11,9,0.6156,0.427
1990,11,10,0.6156,0.418
1990,11,11,0.6156,0.41
1990,11,12,0.6156,0.401
1990,11,13,0.6102,0.393
1990,11,14,0.6102,0.386
1990,11,15,0.6102,0.378
1990,11,16,0.6102,0.371
1990,11,17,0.6102,0.364
1990,11,18,0.6012,0.357
1990,11,19,0.5976,0.35
1990,11,20,0.5904,0.344
1990,11,21,0.5832,0.337
1990,11,22,0.5778,0.331
1990,11,23,0.5706,0.325
1990,11,24,0.5634,0.319
